FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,street,city,County,State,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime
1018968,Union County Farm & Craft Market,,Union County Farm & Craft Market,,,,106 Lakeside Drive,Union ,Union,South Carolina,29379,06/05/2021 to 06/05/2021,Mon: 7:30 AM-12:00 PM;Tue: 7:30 AM-12:00 PM;Wed: 7:30 AM-12:00 PM;Thu: 7:30 AM-12:00 PM;Fri: 7:30 AM-12:00 PM;Sat: 7:30 AM-12:00 PM;,10/02/2021 to 10/02/2021,Wed: 9:00 AM-12:00 PM;Thu: 9:00 AM-12:00 PM;Fri: 9:00 AM-12:00 PM;Sat: 9:00 AM-12:00 PM;,,,,,-81.614994,34.716023,,Y,Y,N,Y,Y,-,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N,N,N,Y,N,N,Y,N,Y,N,Y,N,N,N,N,1/27/2021 10:39:31 AM
1019215,Union County Farmers Market,http://ucfarmersmarket.com,facebook.com/unioncountyfm,,,,290 Farmers Market Way,Blairsville,Union,Georgia,30512,06/05/2021 to 10/30/2021,Tue: 2:00 PM-5:00 PM;Sat: 7:00 AM-1:00 PM;,,,,,,,-83.950669,34.886298,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,N,N,1/5/2021 1:28:05 PM
1019925,Union County Farmers' Market,,https://www.facebook.com/UnionCountyFarmersMarket/,,,https://www.instagram.com/unioncountytnfarmersmarket/,115 Durham Drive,Maynardville,Union,Tennessee,37807,05/01/2020 to 10/03/2020,Sat: 10:00 AM-1:00 PM;,,,,,,,-83.822800,36.237614,,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,6/19/2020 1:42:52 PM
1010158,Union Farmers Market,http://www.unionfarmersmarket.org/,,,,,280 Common Road,Union,Knox,Maine,04862,05/11/2018 to 09/28/2018,Fri: 3:00 pm-6:00 pm;,,,,,,,-69.274562,44.211498,,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,7/26/2018 6:41:12 PM
1019540,Union Square Farmers Market,http://www.unionsquaremain.org,https://www.facebook.com/unionsquaremarkets/,https://twitter.com/unionsquarefm,,https://www.instagram.com/unionsqmarket/,66-70 Union Square,Somerville,Middlesex,Massachusetts,02143,05/18/2019 to 11/23/2019,Sat: 9:00 AM-1:00 PM;,,,,,,,-71.094533,42.379761,,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,5/23/2019 11:00:33 AM
1018634,Union Street Farmers Market @ Celebration Pointe,http://unionstreetfarmersmkt.com,Union Street Farmers Market,,,instagram @director_unionstreetfarmersmkt,4949 Celebration Pointe Ave,Gainesville ,Alachua,Florida,32608,01/01/2018 to 01/01/2018,Wed: 4:00 PM-7:00 PM;,,,,,,,-82.395520,29.625490,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,N,Y,N,Y,N,Y,Y,Y,N,N,1/5/2021 5:33:52 PM
1021305,University Square Farmers' Market,http://www.farmtocitymarkets.com,https://www.facebook.com/FarmToCity,,,,3600 Walnut Street,Philadelphia,Philadelphia,Pennsylvania,19104,01/01/2021 to 01/01/2021,Wed: 9:00 AM-5:00 PM;,,,,,,,-75.194883,39.953276,,Y,Y,N,Y,N,N,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,1/26/2021 1:54:33 PM
1019764,Upper Arlington Farmers Market,http://www.getfreshmarkets.org,,,,,2850 Tremont Rd,Upper Arlington,Franklin,Ohio,43221,05/20/2020 to 09/30/2020,Wed: 4:00 PM-7:00 PM;,,,,,,,-83.066903,40.013849,,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,2/26/2020 4:45:10 PM
1021726,Uptown Farmers Market,http://uptownfarmersmarket.org,https://www.facebook.com/chicagomarket,,,https://www.instagram.com/chicago_market/,4620 N. Broadway,Chicago,Cook,Illinois,60640,05/04/2022 to 05/04/2022,Wed: 2:30 PM-7:00 PM;,,,,,,,-87.657972,41.965832,,Y,N,N,N,Y,-,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,N,N,3/4/2022 1:45:19 PM
1001886,Uptown Greenville Umbrella Market,http://uptowngreenville.com/play/umbrella-market/,https://www.facebook.com/uptownumbrellamarket/,https://twitter.com/Umbrella_Market,,https://www.instagram.com/umbrella_market/,Fifth Street and Evans Street,Greenville,Pitt,North Carolina,27858,05/05/2021 to 05/05/2021,Wed: 5:00 PM-8:00 PM;,,,,,,,-77.373338,35.611005,,Y,N,N,N,N,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,N,1/5/2021 5:58:18 PM
1019105,Uptown Market,http://www.uptowngreenwood.com/uptown-market,https://www.facebook.com/uptowngreenwoodmarket/,https://twitter.com/UptownGwdMarket?lang=en,,https://www.instagram.com/uptowngwdmarket/,220 Maxwell Avenue,Greenwood,Greenwood,South Carolina,29646,04/04/2018 to 09/29/2018,Wed: 10:00 AM-2:00 PM;Sat: 8:00 AM-12:00 PM;,10/03/2018 to 03/30/2019,Wed: 10:00 AM-2:00 PM;Sat: 10:00 AM-2:00 PM;,,,,,-82.1638058,34.1903885,,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,N,Y,N,N,N,Y,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,5/17/2018 1:59:06 PM
1019448,Uptown Westerville Farmers' Market,https://www.marketwednesday.com/,https://www.facebook.com/MarketWednesday/,https://twitter.com/marketwednesday,,https://uptownwestervillefarmersmarket.blogspot.com/,62 N. State St.,Westerville,Franklin,Ohio,43081,05/01/2019 to 10/30/2019,Wed: 3:00 PM-6:00 PM;,,,,,,,-82.932051,40.127570,,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,4/1/2019 10:30:42 AM
1019342,Urban Harvest Farmers Market,http://www.urbanharvest.org,https://www.facebook.com/UrbanHarvestHouston/,,,,2752 Buffalo Speedway,Houston,Harris,Texas,77027,01/01/2019 to 12/31/2019,Sat: 8:00 AM-12:00 PM;,,,,,,,-95.431103,29.741093,,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,1/3/2019 11:33:41 AM
1018852,Urbana Farmers' Market,,urbanafarmersmarket,urbanaiafm,,,102 Capitol Ave,Urbana,Benton,Iowa,52345,05/27/2017 to 09/30/2017,Sat: 9:00 AM-11:00 AM;,10/07/2017 to 10/28/2017,Sat: 9:00 AM-11:00 AM;,11/11/2017 to 04/14/2018,Sat: 9:00 AM-11:00 AM;,,,-91.873662,42.223981,,Y,Y,N,Y,N,-,Y,N,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,9/13/2020 8:22:24 AM
1019498,Urbana Library Farmers' Market,,https://www.facebook.com/UrbanaLibraryFarmersMarket/,,,,9020 Amelung Street,Frederick,Frederick,Maryland,21704,05/05/2019 to 10/27/2019,Sun: 11:00 AM-2:00 PM;,,,,,,,-77.354470,39.331636,,Y,N,N,N,N,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,N,4/29/2019 5:40:58 PM
1005631,USDA Farmers Market,http://www.usda.gov/farmersmarket,,,,,Corner 12th St. & Independence Ave. SW,Washington,District of Columbia,District of Columbia,20250,05/01/2015 to 10/30/2015,Fri: 9:00 AM-2:00 PM;,,,,,,,-77.028494,38.887743,,Y,N,N,N,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,N,N,N,N,7/2/2020 2:41:51 PM
1001999,Utica Farmers Market,http://www.CityofUtica.com,,,,,"Chancellor Park, Elizabeth St.",Utica,Oneida,New York,13501,06/30/2021 to 06/30/2021,Wed: 8:00 AM-5:00 PM;,,,,,,,-75.225983,43.096382,,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,1/27/2021 11:13:03 AM
1018535,Vance County Regional Farmers Market,http://vancecounty.org,Vance County Regional Farmers Market,Vance County Regional Farmers Market,,,210 Southpark Dr.,Henderson,Vance,North Carolina,27536,04/17/2021 to 04/17/2021,Sat: 7:30 AM-1:00 PM;,06/02/2021 to 06/02/2021,Wed: 7:30 AM-1:00 PM;Sat: 7:30 AM-1:00 PM;,10/02/2021 to 10/02/2021,Sat: 8:00 AM-1:00 PM;,,,-78.4244013,36.3378971,,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,N,Y,1/13/2021 11:52:31 AM
1019692,Vanderbilt Farmers Market,https://www.vanderbiltfarmersmarket.com/,https://www.facebook.com/vanderbiltfarmersmarket,,,https://www.instagram.com/vanderbiltmarket/,Galleria Shoppes at Vanderbilt,Naples ,Collier,Florida,34109,06/08/2019 to 11/02/2019,Sat: 8:00 AM-12:00 PM;,11/02/2019 to 06/06/2020,Sat: 8:00 AM-1:00 PM;,,,,,-81.771054,26.246337,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,N,Y,9/10/2019 10:10:31 AM
1012325,Vashon Farmers Market - Saturday,http://www.vashonfarmersmarket.org,www.facebook.com/vashonfarmersmarket,,,https://www.instagram.com/viga_vashonfresh/,17519 Vashon Highway SW,Vashon,King,Washington,98070,04/03/2021 to 04/03/2021,Sat: 10:00 AM-2:00 PM;,,,,,,,-122.460758,47.447921,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,N,1/25/2021 1:47:42 PM
1018597,Vermillion Area Farmers Market Summer Saturday Markets,http://www.vermillionfarmersmarket.org,https://www.facebook.com/groups/VAFarmersMarket/,https://twitter.com/VAFarmMkt,https://www.youtube.com/channel/UCoZ5JxA7x2CKzsVmdUxySFg,,Main and Market Streets,Vermillion,Clay,South Dakota,57069,06/03/2017 to 09/30/2017,Sun: 9:00 AM-12:00 PM;,,,,,,,-96.934150,42.779219,,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,N,N,N,7/31/2018 2:55:48 PM
1018598,Vermillion Area Farmers Market Winter Markets,http://www.vermillionfarmersmarket.org,https://www.facebook.com/groups/VAFarmersMarket/,https://twitter.com/VAFarmMkt,https://www.youtube.com/channel/UCoZ5JxA7x2CKzsVmdUxySFg,,515 High Street,Vermillion,Clay,South Dakota,57069,11/01/2017 to 04/28/2018,Sun: 10:00 AM-1:00 PM;,05/17/2018 to 10/31/2018,Thu: 3:00 PM-7:00 PM;,,,,,-96.9346099,42.7851033,,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,N,7/31/2018 2:58:56 PM
1019078,Vermont Farmers Market,https://vtfarmersmarket.org/,The Vermont Farmers Market,@VFMRutland,,,Depot Park (at the Walmart Shopping Plaza),Rutland ,Rutland,Vermont,05701,05/19/2018 to 10/31/2020,Wed: 3:00 PM-6:00 PM;Sat: 9:00 AM-2:00 PM;,,,,,,,-72.980071,43.605826,,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,8/3/2020 1:43:51 PM
1019080,Vermont Farmers Market,https://vtfarmersmarket.org/,The Vermont Farmers Market,@VFMRutland,,,251 West Street,RUTLAND,Rutland,Vermont,05701,11/03/2018 to 05/04/2019,Sat: 10:00 AM-2:00 PM;,,,,,,,-72.985592,43.607916,,Y,N,N,N,Y,-,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,4/30/2018 11:31:37 AM
1019182,Vernon County Farmers Market,,Nevada Vernon County Farmers Market,,,,PO Box 873,Nevada,Vernon,Missouri,64772,05/12/2018 to 10/06/2018,Sat: 8:00 AM-12:00 PM;,,,,,,,-94.340102,37.843772,,Y,N,N,N,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,7/26/2018 4:22:19 PM
1019952,Vernon Hills Park District Farmers Market,http://vhpdfarmersmarket.org,,,,,Lakeview Parkway and Hawthorn Parkway,Vernon Hills,Lake,Illinois,60061,06/25/2020 to 10/08/2020,Thu: 3:00 PM-7:00 PM;,,,,,,,-87.962265,42.241619,,Y,N,N,N,N,-,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,7/7/2020 5:39:54 PM
1020048,Verona Farmers Market ,https://www.projectgrows.org/food-access/north-augusta-farmers-market/,https://www.facebook.com/NAFarmMarket/?ref=bookmarks,,,,18 Gov Center Ln,Verona,Augusta,Virginia,24482,05/04/2022 to 05/04/2022,Wed: 11:00 AM-2:00 PM;,,,,,,,-79.010219,38.193744,,Y,Y,Y,Y,Y,-,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,2/9/2022 4:15:49 PM
1012247,Vicksburg Farmers' Market,,Vicksburg Farmers' Market,,,,300 N. Richardson ,Vicksburg,Kalamazoo,Michigan,49097,05/18/2018 to ,Fri: 2:00 PM-6:00 PM;,,,,,,,-85.528345,42.126553,,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,7/26/2018 7:12:08 PM
1019513,Victoria Farmers' Market,http://www.tfbgc.org/farmers-market,https://www.facebook.com/VictoriaFarmersMarket/,,,Instagram: @victoriafarmersmarket,2805 North Navarro,Victoria,Victoria,Texas,77901,01/01/2021 to 01/01/2021,Sat: 9:00 AM-1:00 PM;,,,,,,,-97.000968,28.821562,,Y,N,N,N,N,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,1/5/2021 4:07:42 PM
1012297,Village Market- Slavic Village,http://slavicvillage.org/villagemarket,https://www.facebook.com/VillageMarketSlavicVillage/,,,,5106 Fleet Ave,Cleveland ,Cuyahoga,Ohio,44105,06/11/2018 to 08/27/2018,Mon: 4:00 PM-7:00 PM;,,,,,,,-81.654595,41.455724,,Y,N,N,N,Y,-,Y,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/31/2018 10:00:19 AM
1018155,Village of Constantine Farmers' Market,,Constantine Farmers' Market,,,,165 N Washington St,Constantine,St. Joseph,Michigan,49042,06/06/2017 to 08/30/2017,Wed: 2:00 PM-5:30 PM;,,,,,,,-85.670007,41.843957,,Y,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/27/2018 8:50:29 AM
1019645,"Village of Lemont Farmers Market, ""Tuesday's on Talcott""",http://www.lemont.il.us/FarmersMarket,http://www.facebook.com/VillageofLemont,,,,Stephen Street & Talcott Avenue (behind LaDolce Vita),Lemont,Cook,Illinois,60439,06/11/2019 to 10/29/2019,Tue: 8:00 AM-1:00 PM;,,,,,,,-87.998186,41.675519,,Y,N,N,N,N,-,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,N,7/29/2019 4:18:29 PM
1019156,Village of Skokie Farmers' Market,http://www.skokie.org/FarmersMarket.cfm,,,,https://www.instagram.com/skokiefarmersmarket/?hl=en,5127 Oakton Street,Skokie,Cook,Illinois,60077,06/10/2018 to 11/04/2018,Sun: 7:30 AM-12:30 PM;,,,,,,,-87.756755,42.026029,,Y,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,N,Y,7/5/2018 12:47:15 PM
1006342,Vincennes Historic Farmers Market,http://www.vincennes.org,Vincennes Historic Farmers Market,,,Facebook,102 N. Second St.,Vincennes,Knox,Indiana,47591,05/01/2018 to ,Wed: 4:00 PM-7:30 PM;Sat: 8:00 AM-1:00 PM;,,,,,,,-87.531359,38.680610,,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,Y,7/26/2018 4:12:06 PM
1021297,Vine Street Market at O'Fallon Station,https://ofallonstation.com/vine-street-market/,@vinestreetmarketofallon,,,Instagram:  @vinestreetmarketofallon ,212 E 1st Street,O'Fallon,St. Clair,Illinois,62269,02/13/2021 to 02/13/2021,Sat: 3:30 PM-7:30 PM;,03/13/2021 to 03/13/2021,Sat: 9:00 AM-12:00 PM;,04/10/2021 to 04/10/2021,Sat: 9:00 AM-12:00 PM;,05/08/2021 to 05/08/2021,Sat: 8:00 AM-12:00 PM;,-89.908925,38.591615,,Y,N,N,N,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,1/25/2021 2:43:03 PM
1018214,Vineyard Farmers Market,http://www.vineyardfarmersmarket.com,https://www.facebook.com/VineyardFarmersMarket/,,,,100 W. Shaw,Fresno ,Fresno,California,93704,01/01/2018 to 12/31/2018,Wed: 3:00 PM-6:00 PM;Sat: 7:00 AM-12:00 PM;,,,,,,,-119.7910413,36.8097606,,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,Y,Y,Y,Y,N,N,N,12/26/2018 3:51:09 PM
1021487,Virginia Highland Farmers Market,https://cfmatl.org/virginia-highland/,www.facebook.com/VirginiaHighlandFarmersMarket,,,,1017 North Highland Avenue NE,Atlanta,Fulton,Georgia,30306,04/22/2021 to 04/22/2021,Thu: 4:00 PM-8:00 PM;,,,,,,,-84.354177,33.782208,,Y,N,N,N,Y,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,Y,Y,Y,N,N,N,N,5/26/2021 1:08:31 PM
1021251,Vizcaya Village Farmers Market,http://urbanoasisproject.org,https://www.facebook.com/urbanoasisproject,,,,3250 S. Miami Ave,Miami,Miami-Dade,Florida,33129,01/01/2020 to 12/31/2020,Sun: 9:00 AM-2:00 PM;,,,,,,,-80.212735,25.747026,,Y,N,N,N,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,Y,N,12/28/2020 1:24:48 PM
1018504,Voluntown Farmers' Market ,,https://www.facebook.com/VoluntownFarmersArtisansMarket/,,,https://www.instagram.com/voluntown_farmers_market/,195 Main Street,Voluntown,New London,Connecticut,06384,07/11/2021 to 07/11/2021,Sun: 10:00 AM-1:00 PM;,,,,,,,-71.865502,41.573913,,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,1/21/2021 12:36:35 PM
1001925,Voorheesville Farmers Market,,https://www.facebook.com/VoorheesvilleFarmersMarket,,,,68 Maple Ave.,Voorheesville,Albany,New York,12186,06/16/2021 to 06/16/2021,Wed: 3:30 PM-6:30 PM;,,,,,,,-73.930027,42.649656,,Y,N,N,N,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,1/25/2021 4:00:18 PM
1010394,Wabasha Downtown Farmers Market ,,www.facebook.com/wabashafm,,,,Main Street West & Allegheny Avenue next to Hill’s Hardware,Wabasha ,Wabasha,Minnesota,55981,06/02/2021 to 06/02/2021,Wed: 3:00 PM-6:00 PM;,,,,,,,-92.032633,44.384124,,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,Y,2/20/2021 10:23:01 AM
1019155,Waco Downtown Farmers Market,http://wacodowntownfarmersmarket.org,https://www.facebook.com/WacoDowntownFarmersMarket/,,,https://www.instagram.com/wacofarmersmkt/,500 Washington Avenue,Waco,McLennan,Texas,76701,01/01/2021 to 12/31/2021,Sat: 9:00 AM-1:00 PM;,,,,,,,-97.132941,31.556820,,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,N,1/4/2021 5:27:06 PM
1021751,Wagoner Farmers Market & Music Inc.,http://wagonerfarmersmarket.com,https://www.facebook.com/wagonermarket,,,https://www.instagram.com/wagonerfarmers/,125 North Main Street,Wagoner,Wagoner,Oklahoma,74467,04/23/2022 to 04/23/2022,Sun: 8:00 AM-12:00 PM;,,,,,,,-95.377139,35.960706,,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,4/12/2022 12:35:37 AM
1005268,Wahiawa District Park (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,,1139 A Kilani Avenue,Wahiawa,Honolulu,Hawaii,96786,01/01/2019 to 12/31/2019,Tue: 10:00 AM-11:00 AM;,,,,,,,-158.022580,21.500382,,Y,N,N,Y,Y,N,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,3/20/2019 4:37:25 PM
1004574,Wahoo Farmers Market,,,,,,Corner of 7th and Beech,Wahoo,Saunders,Nebraska,68066,05/24/2018 to 08/30/2018,Thu: 4:30 PM-6:00 PM;,,,,,,,-96.617391,41.212079,,Y,N,N,Y,Y,-,Y,N,Y,N,Y,N,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,7/30/2018 11:01:21 AM
1005263,Waiau District Park (People's Open Market),http://www.co.honolulu.hi.us/parks/programs/pom,,,,,98-1650 Kaahumanu Street,Pearl City,Honolulu,Hawaii,96782,01/01/2019 to 12/31/2019,Tue: 6:30 AM-7:30 AM;,,,,,,,-157.952992,21.402403,,Y,N,N,Y,Y,N,Y,N,N,Y,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,1/24/2019 3:52:32 PM
1005269,Waikele Community Park (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,,94-870 Lumiana Street,Waiapahu,Honolulu,Hawaii,96767,01/01/2019 to 12/31/2019,Sun: 11:30 AM-12:30 PM;,,,,,,,-157.971725,21.453708,,Y,N,N,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,1/24/2019 3:57:57 PM
1005264,Waimanalo Beach Park (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,,41-741 Kalanianaole Highway.,Waimanalo,Honolulu,Hawaii,96795,01/01/2019 to 12/31/2019,Thu: 7:00 AM-8:00 AM;,,,,,,,-157.694600,21.331444,,Y,N,N,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,1/24/2019 3:50:32 PM
1005266,Waipahu District Park (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,,94-230 Paiwa Street,Waipahu,Honolulu,Hawaii,96767,01/01/2019 to 12/31/2019,Tue: 8:00 AM-9:00 AM;,,,,,,,-157.999449,21.387839,,Y,N,N,Y,Y,N,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,3/20/2019 4:54:48 PM
1019489,Wakefield ,https://www.fairfaxcounty.gov/parks/farmersmarkets/wakefield,https://www.facebook.com/events/420079218795888/,,,@fairfaxfarmmarkets,8100 Braddock Road , Annandale ,Fairfax,Virginia,22003,04/17/2019 to 04/30/2019,Wed: 2:00 PM-6:00 PM;,,,,,,,-77.196229,38.832801,,Y,N,N,N,N,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,4/25/2019 2:07:36 PM
1021340,Wallingford Farmers Market ,http://www.sfmamarkets.com/visit-wallingford-farmers-market,https://www.facebook.com/WallingfordFarmersMarket,,,https://www.instagram.com/sfmamarkets/, 4800 Meridian Ave N ,Seattle ,King,Washington,98103,05/12/2021 to 05/12/2021,Wed: 3:00 PM-7:00 PM;,,,,,,,-122.333359,47.663924,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,2/4/2021 4:43:53 PM
1020197,Walnut Creek Certified Farmers' Market,http://www.cccfm.org/,https://www.facebook.com/WalnutCreekFarmersMarket,,,https://www.instagram.com/walnutcreekfarmersmarket/,1799 Locust Street,Walnut Creek,Contra Costa,California,94596,01/01/2020 to 12/31/2020,Sun: 9:00 AM-1:00 PM;,,,,,,,-122.040479,37.902666,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,N,N,8/27/2020 7:27:10 PM
